Primary Type,Block,Location Description,Domestic,month,Period_1,Period_2
1,20280,86,0,1,0,1
1,14217,69,0,1,0,1
1,581,29,1,1,0,1
1,10888,77,1,1,0,1
1,22055,77,0,1,0,0
2,13684,50,0,1,0,1
1,22695,77,0,1,0,1
2,287,50,0,1,0,1
1,3149,87,0,1,0,1
2,17664,80,0,1,0,1
0,21591,77,1,1,0,1
1,252,69,0,1,0,1
2,5245,69,0,1,0,1
2,18981,73,0,1,0,1
0,10629,81,0,1,0,1
1,19998,73,0,1,0,1
1,4873,17,1,1,0,1
0,21834,86,0,1,0,1
1,2698,77,1,1,0,1
0,21145,77,0,1,0,1
1,2324,90,1,1,0,1
2,89,77,0,1,1,0
2,141,62,0,1,0,1
2,11336,90,0,1,0,1
1,6569,77,1,1,0,1
0,9589,87,1,1,0,1
0,5542,90,0,1,0,1
2,2484,73,0,1,0,1
1,18202,77,0,1,0,1
2,3685,88,0,1,0,0
2,2832,87,0,1,0,1
1,18190,96,0,1,0,0
1,17185,17,1,1,0,1
1,5915,77,0,1,0,1
2,19522,50,0,1,0,0
2,17800,87,0,1,0,0
1,12472,77,1,1,0,1
1,18013,17,1,4,0,0
1,17590,87,0,1,0,1
0,17378,17,0,1,0,1
1,18643,77,1,1,0,0
0,22100,87,0,1,0,0
2,8054,39,0,1,0,1
1,8470,87,1,1,0,1
2,19440,77,1,1,1,0
2,3777,90,0,1,1,0
2,4267,73,0,1,0,1
1,15196,68,0,1,1,0
0,3033,90,0,1,0,1
1,14358,87,0,1,0,1
2,17936,77,1,1,0,0
1,4643,17,1,1,0,1
2,5222,96,0,1,0,1
2,3797,91,0,1,0,0
1,19064,15,0,1,0,0
2,6410,90,1,1,1,0
1,9945,77,1,1,0,0
1,19272,77,0,1,0,1
1,19980,17,1,1,0,1
1,7930,17,1,1,0,1
2,10422,17,0,1,0,1
0,11083,90,0,1,1,0
2,2726,87,0,1,0,0
2,13020,73,0,1,0,1
0,11322,17,1,1,0,1
2,1282,45,0,1,0,0
2,15459,52,0,1,0,1
0,21326,17,0,1,0,0
1,20009,87,1,1,0,0
1,16847,90,0,1,0,0
1,18924,17,0,1,0,1
1,10862,90,1,1,0,0
2,21802,77,1,1,0,0
1,19270,87,0,1,0,0
2,23085,90,1,1,1,0
1,12145,77,0,1,0,0
2,8795,73,0,1,0,0
2,5222,73,0,1,0,0
1,5893,90,0,1,0,0
1,19832,17,0,1,0,0
2,20274,90,0,1,0,0
0,15138,63,0,1,0,0
1,8156,88,0,1,0,0
2,6449,17,0,1,0,0
2,19977,73,0,1,0,0
0,12685,90,0,1,0,0
1,20803,77,1,1,0,0
1,19591,61,0,1,0,0
1,2003,77,1,1,0,0
2,779,62,0,1,0,0
1,769,87,1,1,0,0
1,17391,17,1,1,0,0
2,4782,90,0,1,0,1
2,8096,90,1,1,0,1
2,10437,73,0,1,0,0
1,16182,90,0,1,0,0
2,2320,96,0,1,0,0
2,23070,31,1,1,0,0
0,2606,96,0,1,0,0
2,8871,90,0,4,0,1
2,12232,73,0,1,1,0
1,11947,87,0,1,0,0
1,20287,17,1,1,0,0
2,10965,22,0,1,0,0
2,8383,90,0,1,0,0
0,11578,90,0,1,1,0
0,2383,90,0,1,0,0
2,5816,73,0,1,0,0
2,613,87,1,1,0,0
1,18497,57,0,1,0,0
1,19157,17,1,1,0,0
1,19295,17,1,1,0,0
1,4194,96,0,1,0,0
1,1404,73,0,1,0,0
1,13080,69,0,1,0,0
1,13888,90,1,1,0,0
2,13207,81,0,1,0,0
1,20121,17,1,1,0,0
1,2509,17,0,1,0,0
1,13415,90,0,1,0,0
1,86,87,0,1,0,0
0,22183,17,1,1,0,0
1,22350,77,1,1,0,0
1,7082,77,1,1,0,1
1,1038,44,1,1,0,0
1,14388,17,1,1,0,0
1,2618,17,1,1,0,0
1,1931,90,0,1,0,0
1,20622,96,1,1,0,0
1,19008,77,0,1,0,0
0,11425,90,0,1,0,0
1,6437,17,1,1,1,0
1,17422,17,1,1,1,0
0,15965,69,0,1,0,1
0,958,90,0,1,1,0
1,3380,68,1,1,1,0
2,2173,59,0,1,0,1
1,13667,17,1,1,1,0
1,2538,90,1,1,1,0
2,6888,90,0,1,0,1
2,9904,90,0,1,1,0
2,4474,80,0,1,0,0
2,12446,90,0,1,0,1
1,14365,77,1,1,0,0
1,6957,77,1,1,1,0
2,3615,73,0,1,0,1
2,22407,59,0,1,1,0
2,1706,88,0,1,0,1
2,4280,90,0,1,0,0
1,1466,87,1,4,0,1
2,5235,81,0,1,1,0
1,19926,80,0,4,0,0
2,5916,78,0,1,0,0
1,15054,77,1,1,1,0
2,1075,62,0,1,0,0
2,16257,88,0,1,1,0
2,20359,90,0,1,0,0
2,6562,73,0,1,0,1
1,3395,77,1,1,1,0
1,13570,17,1,1,0,0
1,104,39,0,1,0,0
1,14927,90,0,1,1,0
1,1671,77,1,1,0,0
1,22346,77,1,1,1,0
0,22777,77,1,1,0,0
0,21193,87,0,1,1,0
0,21449,65,1,1,1,0
0,18043,77,1,1,1,0
0,19889,77,1,1,1,0
2,14666,77,0,1,0,0
2,13570,77,0,1,1,0
1,8482,50,1,1,1,0
2,22310,50,0,1,1,0
1,18200,17,1,1,1,0
1,945,17,1,1,1,0
2,8650,90,0,1,0,0
2,3825,47,0,1,0,1
2,3479,90,0,1,1,0
2,21396,88,0,1,1,0
1,9143,77,1,1,1,0
0,15091,17,1,1,0,0
2,9420,90,0,1,1,0
0,3996,96,1,1,0,1
1,5827,58,0,1,1,0
1,20619,77,1,1,1,0
2,3975,73,0,1,0,1
2,18589,90,0,1,0,1
1,19656,85,0,1,0,1
0,18859,90,1,1,1,0
2,13369,90,0,1,0,1
1,14858,69,0,1,1,0
2,11752,22,0,1,0,0
1,9195,90,0,1,1,0
1,3739,77,1,1,0,0
1,1737,47,0,1,1,0
2,11404,90,0,1,0,1
0,13062,69,1,1,0,0
1,9310,17,1,1,1,0
0,16765,77,1,1,0,1
1,12625,73,0,1,1,0
1,5900,87,0,1,1,0
1,10397,87,0,1,1,0
2,15626,96,0,1,0,1
1,16644,17,0,1,1,0
2,5914,73,0,1,0,0
0,18064,17,1,1,1,0
1,20188,77,1,1,0,1
1,12466,17,1,1,0,0
2,8618,59,0,1,1,0
2,16002,73,1,1,1,0
2,11284,43,0,1,1,0
2,3085,69,0,1,1,0
1,12899,69,0,1,1,0
1,4816,22,0,1,0,0
2,8959,77,0,1,1,0
0,2316,21,0,1,1,0
1,587,17,1,4,0,1
0,9890,81,0,1,0,1
2,19365,69,0,1,0,0
0,4032,15,0,1,1,0
2,15579,81,0,1,1,0
2,3218,22,0,1,0,1
1,12777,77,0,1,1,0
0,4205,73,0,1,0,1
1,544,81,0,1,1,0
1,4232,77,1,1,0,1
2,22573,90,0,1,0,1
0,8323,81,0,1,0,1
2,10290,59,0,1,0,1
0,9445,90,0,1,1,0
1,14645,17,1,1,1,0
1,16455,81,0,1,0,1
2,7583,90,0,1,0,0
2,22441,34,0,1,0,1
2,9874,80,0,1,1,0
2,21598,77,1,1,1,0
1,19071,59,0,1,1,0
1,21764,90,0,1,1,0
2,9953,79,0,1,0,1
1,18892,90,1,1,0,0
0,19297,17,1,1,0,0
0,19428,17,0,1,0,1
2,8348,90,0,1,0,0
2,7217,50,0,1,0,1
1,6406,90,0,1,1,0
0,14387,78,0,1,0,1
2,14284,78,0,1,1,0
2,3825,81,0,1,0,1
0,3441,39,0,1,0,1
1,20060,97,0,1,1,0
1,13510,17,1,1,0,1
2,13384,69,0,1,1,0
1,16676,17,1,1,0,0
0,5680,90,0,1,0,1
2,10498,90,0,4,0,0
2,3653,90,0,4,0,0
1,452,86,0,1,0,1
1,2350,17,1,1,0,1
1,4012,17,1,1,0,1
0,215,17,1,1,0,1
2,7581,22,0,1,0,0
2,289,81,0,1,0,1
2,7475,90,0,1,0,1
2,3016,88,0,1,1,0
1,1186,17,1,1,0,1
1,19532,77,1,1,0,1
0,17800,87,0,1,0,1
1,5577,77,1,1,1,0
2,20667,50,0,1,0,1
1,15802,87,0,1,0,1
1,2414,90,0,1,0,1
1,20480,81,0,1,0,1
2,20352,87,0,1,0,1
2,2071,62,0,1,0,1
0,17800,81,0,1,0,1
2,4965,81,0,1,0,1
2,524,50,0,1,0,1
2,20152,61,0,1,1,0
2,134,90,0,1,0,1
1,22831,77,0,1,0,1
2,8156,90,0,4,0,0
2,2015,69,0,1,0,1
1,1160,77,1,1,0,0
1,6409,77,0,1,0,1
2,9887,17,0,1,1,0
2,9791,69,0,1,0,1
1,20874,87,0,1,0,1
1,17674,17,1,1,0,1
1,16227,17,1,1,0,1
2,18109,19,0,1,0,1
0,17800,81,0,1,0,1
2,3857,87,0,1,1,0
1,18568,77,1,1,1,0
1,3460,87,1,1,0,1
2,22771,88,0,1,0,1
2,5291,90,0,1,0,1
2,6906,78,0,1,0,1
1,6006,77,1,1,0,0
2,3016,50,0,1,0,1
2,699,52,0,1,0,1
1,3994,73,0,1,0,1
2,1138,59,0,1,0,1
2,19631,50,0,1,0,1
2,2870,73,0,1,0,1
2,7432,78,0,1,0,1
2,7420,90,0,1,0,1
0,20241,78,1,1,0,1
2,134,81,0,1,0,1
2,19021,39,0,1,0,1
1,23038,29,0,1,0,1
0,14637,87,1,1,0,1
2,18384,59,0,1,0,1
2,11864,17,0,1,0,1
2,15238,52,0,1,0,1
0,20205,77,0,1,0,1
2,11256,22,0,1,1,0
0,6811,69,0,1,0,1
2,7216,90,0,1,0,1
1,17874,15,0,1,0,1
0,4646,17,1,1,0,1
1,20287,90,0,1,0,1
0,2036,59,0,1,0,1
1,20259,17,1,1,0,1
0,20359,18,0,1,0,1
1,7067,39,0,1,0,1
1,5187,78,0,1,0,1
0,16155,41,0,1,0,1
1,19206,17,0,1,0,0
2,5074,50,0,1,0,1
1,19495,61,0,1,0,1
1,957,17,1,1,0,1
1,15195,73,0,1,0,0
1,19781,17,0,1,0,1
2,5364,81,0,1,0,1
0,15325,90,0,1,0,1
2,2173,59,0,1,0,1
2,9959,39,0,1,0,0
1,17123,77,1,1,0,1
2,699,88,0,1,0,1
1,5317,17,0,1,0,0
1,14535,17,1,1,0,0
2,12902,69,0,1,0,1
2,6811,57,0,1,0,0
1,19050,17,1,1,0,0
1,11223,73,0,1,0,0
1,3870,90,1,1,0,0
1,11101,15,1,1,0,0
2,14144,77,0,1,0,0
2,629,69,0,1,0,1
1,95,87,0,1,0,0
1,2572,17,1,1,0,0
1,1038,44,0,1,0,0
0,8128,61,0,1,0,0
1,19362,41,0,1,0,0
1,1109,17,1,1,0,0
1,20484,17,1,1,0,0
0,19760,77,1,1,0,0
2,349,59,0,1,0,0
1,10354,17,1,1,0,0
0,14690,90,0,1,0,0
2,10240,59,0,1,0,0
2,279,90,0,1,1,0
2,142,81,0,1,0,1
1,7874,22,0,1,0,0
1,10591,87,1,1,0,0
1,18000,17,1,1,0,0
0,20365,90,1,1,0,0
1,20900,90,1,1,0,0
1,6406,77,0,1,0,0
2,12329,43,0,1,0,0
1,387,87,0,1,0,0
1,21237,17,1,1,0,0
1,21049,77,1,1,0,0
2,12850,80,0,1,0,0
1,19559,17,1,1,0,0
1,22342,96,0,1,0,0
1,3917,77,1,1,0,0
2,16886,17,1,1,0,0
2,4517,81,0,1,1,0
0,19528,17,1,1,0,0
1,21503,77,0,1,0,0
1,21324,77,1,1,0,0
0,21166,90,0,1,0,0
1,12158,77,1,1,0,0
1,20356,17,0,1,0,0
1,11217,22,0,1,0,0
1,1477,61,0,1,0,0
2,18497,57,0,1,0,0
1,15325,17,1,1,0,0
1,17957,77,1,1,0,0
2,8887,77,0,1,0,0
1,13857,77,1,1,0,0
1,1779,77,1,1,0,0
0,7910,90,0,1,0,0
2,12910,90,0,1,0,0
1,15067,96,1,1,0,0
1,1308,90,0,1,0,0
1,15835,90,0,1,0,0
1,21891,90,0,1,0,0
1,17399,90,1,1,0,0
2,1503,22,0,1,0,0
1,20711,77,1,1,0,0
2,19661,57,0,1,0,0
0,5781,90,0,1,0,0
2,4396,88,0,1,1,0
1,4029,87,0,1,0,0
0,2946,77,0,1,0,0
1,19669,90,0,1,0,0
1,6703,17,1,1,0,0
1,8222,77,0,1,0,0
1,20711,77,1,1,0,0
2,6789,17,0,1,1,0
1,19741,17,1,1,0,0
2,1110,87,0,1,0,1
2,7057,90,0,1,0,0
2,19443,77,0,1,0,0
0,136,45,0,1,0,0
0,19428,17,0,1,0,1
1,18016,77,1,1,1,0
1,7856,17,1,1,0,0
2,9727,90,0,1,1,0
1,20761,77,1,1,0,0
1,23013,87,0,1,1,0
0,822,90,1,1,1,0
2,181,37,0,1,0,1
2,7814,87,1,1,1,0
2,1583,90,0,1,0,1
2,10917,77,1,1,1,0
2,19813,89,0,1,1,0
0,3401,77,0,1,1,0
1,6897,88,0,4,0,0
2,9846,59,0,1,1,0
1,2660,17,1,1,0,0
1,4008,17,1,1,1,0
1,12679,17,1,1,1,0
1,3361,77,1,1,0,0
1,13331,17,1,1,1,0
1,5443,17,1,1,0,0
1,5462,77,0,1,0,0
2,18511,90,0,1,0,0
1,18533,77,1,1,0,0
2,2119,90,0,1,0,0
2,7860,77,1,1,0,0
0,22540,32,1,1,0,1
2,4284,59,0,1,1,0
1,3495,90,0,1,1,0
0,5638,17,0,1,1,0
1,9177,77,1,1,0,0
2,449,1,0,1,0,1
2,19712,17,0,1,1,0
2,3539,50,0,1,0,1
1,19995,17,0,1,0,0
2,1508,81,0,1,0,0
1,18052,17,1,1,1,0
1,2912,77,1,1,1,0
2,4213,90,0,1,0,0
2,4468,47,0,1,0,0
1,10242,73,0,4,0,1
2,8083,15,0,1,1,0
2,22539,90,0,1,0,0
2,4821,22,0,1,0,1
1,2660,17,0,1,1,0
0,22883,80,0,4,0,1
2,8794,90,0,1,0,1
2,779,61,0,1,0,0
2,18584,39,0,1,1,0
1,4360,90,1,1,1,0
1,3253,17,0,1,1,0
0,4657,90,0,1,1,0
0,12611,90,0,1,1,0
1,21948,73,1,1,1,0
2,1630,69,0,1,1,0
1,2379,90,0,1,1,0
2,6801,48,0,1,1,0
0,3299,77,1,1,1,0
0,13337,77,0,1,1,0
2,6545,59,0,1,1,0
2,10621,19,0,1,1,0
1,2457,90,0,1,0,0
1,19459,77,1,1,1,0
0,12467,57,0,1,1,0
1,9508,57,0,4,0,0
1,18539,87,1,1,1,0
2,8571,90,0,1,1,0
2,9655,80,0,1,0,0
2,5201,39,0,1,1,0
2,3092,88,0,1,1,0
2,4449,90,0,1,1,0
0,10914,90,0,1,0,1
1,10918,17,1,1,0,1
2,13978,59,0,1,0,1
1,1158,22,0,1,0,0
2,7581,22,0,1,0,0
0,19687,17,1,1,1,0
2,21980,77,0,1,0,1
2,22981,93,0,1,0,0
2,14539,90,0,1,0,0
2,2076,47,0,1,1,0
2,4909,88,0,1,1,0
1,19266,15,0,1,0,1
2,8438,59,0,1,1,0
1,136,45,0,1,0,1
2,14945,96,0,1,1,0
2,2368,81,0,1,0,1
0,7329,90,0,1,0,1
1,194,17,1,1,0,1
1,19634,17,1,1,0,1
2,1198,90,0,1,0,0
2,19631,73,0,1,0,1
1,1976,78,0,1,0,1
0,2246,77,1,1,0,1
1,816,17,0,1,0,1
2,20480,88,0,1,0,1
1,1782,87,0,1,1,0
2,22771,50,0,1,0,1
2,22278,77,1,1,0,1
2,5660,80,0,1,0,1
2,3535,77,0,1,1,0
1,19892,77,1,1,0,1
1,9267,72,0,1,0,1
1,10682,77,1,1,0,1
2,647,69,0,1,0,1
2,3085,19,0,1,1,0
0,2985,78,1,1,0,1
2,17157,69,0,1,0,1
2,3016,50,0,1,0,1
1,20382,17,1,1,0,1
2,11289,90,0,1,0,1
1,21255,87,0,1,0,1
1,16593,61,0,1,0,1
1,745,17,1,1,0,1
2,18318,77,0,1,1,0
2,11506,59,0,1,0,1
2,7305,73,0,1,0,0
2,3823,90,0,1,1,0
2,19350,17,0,1,1,0
1,17099,17,1,1,0,1
0,18771,90,0,1,0,1
2,615,69,0,1,0,1
2,4509,52,0,1,0,1
1,18355,77,1,1,1,0
2,22481,69,0,1,0,1
0,1478,77,1,1,1,0
1,1312,87,1,1,0,1
2,524,50,0,1,0,1
2,387,87,0,1,0,1
2,6920,22,0,1,0,0
1,1216,87,0,1,0,1
2,21980,78,0,1,0,0
1,9132,17,1,1,0,1
1,4309,17,0,1,0,1
1,12978,90,1,4,0,0
1,3205,58,0,1,0,1
1,4490,87,0,1,0,0
1,17362,17,1,1,0,1
1,18536,17,1,1,1,0
1,20972,77,1,1,0,1
2,10367,78,0,1,0,0
2,15791,77,0,1,1,0
2,5291,81,0,1,0,1
2,10459,90,0,1,0,0
1,932,90,0,1,0,1
2,3994,59,0,1,1,0
1,12232,77,1,1,0,1
2,10542,90,0,1,0,1
1,4471,17,0,1,0,1
0,17245,17,1,1,0,1
1,3239,77,1,1,0,1
1,2342,17,1,1,0,1
1,1379,17,0,1,0,1
1,17711,77,1,1,0,1
1,14196,90,0,1,0,1
1,18178,17,1,1,0,1
1,19228,17,1,1,0,1
2,20561,17,0,1,1,0
2,6625,96,1,1,0,1
1,19122,17,1,1,0,1
1,16622,77,1,1,0,1
2,12266,17,0,1,0,1
1,17865,17,1,1,0,1
2,21916,17,1,1,0,1
0,17448,90,0,1,0,1
1,19291,77,0,1,0,1
1,15183,81,0,1,0,1
1,7511,17,1,1,0,1
2,22638,57,0,1,0,1
2,8144,77,1,1,0,1
1,20094,90,0,1,0,1
1,9672,17,0,1,0,1
1,16811,17,1,1,0,1
1,11622,17,1,1,0,1
1,18619,77,0,1,0,0
2,6958,69,0,1,0,1
2,6378,77,0,1,0,0
2,11819,80,0,1,0,1
2,18109,19,0,1,0,0
1,2755,59,0,1,0,1
2,19318,17,0,1,0,1
1,4309,17,0,1,0,1
2,12625,91,0,1,0,1
2,3372,22,0,1,0,0
2,17816,90,0,1,0,0
1,5893,69,0,1,0,0
1,22477,87,0,1,0,0
2,22724,90,0,1,0,1
1,3085,19,0,1,0,1
1,19220,17,1,1,0,0
1,19180,77,1,1,0,0
1,3488,47,0,1,0,1
0,10329,17,0,1,0,0
1,20055,17,1,4,0,0
1,18630,17,1,1,0,0
1,1222,17,1,1,0,0
2,21055,39,0,1,0,1
1,17816,17,1,1,0,0
0,10934,17,1,1,0,0
1,8453,90,0,1,0,0
1,18060,78,1,1,0,0
2,18272,50,0,1,0,0
0,18206,77,1,1,0,0
1,15049,17,1,1,0,0
1,5019,90,0,1,0,0
1,17586,77,1,1,0,0
1,8963,17,1,1,0,1
1,19442,87,1,1,0,0
1,6297,17,1,1,0,0
0,18895,17,0,1,0,0
1,3671,17,0,1,0,0
2,8472,73,0,1,0,1
1,20479,77,1,1,0,0
1,11752,22,0,1,0,0
2,3488,22,0,1,0,0
1,20276,77,1,1,0,0
1,11685,17,1,1,0,0
2,8887,17,0,1,1,0
1,8576,17,1,1,0,0
0,9911,90,0,1,0,1
2,18178,90,0,1,0,0
2,5575,90,0,1,0,0
2,1296,90,0,1,0,0
2,1599,69,0,1,0,0
2,20534,50,0,1,0,0
1,6175,90,1,1,0,0
1,816,17,0,1,0,1
2,5585,90,0,1,0,0
1,5474,69,0,1,0,0
2,473,77,0,1,1,0
2,595,69,0,1,0,1
2,289,69,0,1,0,1
1,2179,78,0,1,0,0
2,9494,77,0,1,0,1
2,721,77,0,1,1,0
2,1724,62,0,1,0,1
2,10684,90,1,1,0,0
2,5635,90,0,1,0,1
1,23082,96,1,1,0,1
2,21609,69,0,1,1,0
1,16986,87,0,1,1,0
1,16531,51,0,1,1,0
0,159,88,0,1,1,0
2,513,59,0,1,1,0
1,5362,17,1,1,0,0
1,4998,77,0,1,1,0
2,18535,90,0,1,0,1
2,6249,69,0,1,0,1
1,20133,17,0,1,1,0
2,13240,73,0,1,0,0
1,20166,77,1,1,1,0
2,4739,17,0,1,1,0
2,8830,90,0,1,0,0
2,12296,32,0,1,0,1
1,12504,85,0,1,1,0
2,5666,90,0,1,0,1
2,11494,39,0,1,1,0
1,20401,17,0,1,1,0
1,3687,87,0,1,1,0
1,19473,17,1,1,1,0
1,16732,85,0,1,0,1
2,14836,81,0,1,0,1
1,13092,90,0,1,1,0
0,14969,90,1,1,1,0
0,6159,78,0,1,1,0
2,7727,90,0,1,0,0
0,16428,87,0,1,1,0
1,5825,17,0,1,1,0
0,5266,41,0,1,0,1
2,18994,77,0,1,0,0
1,14724,87,1,4,0,0
2,19559,17,1,1,1,0
2,16958,17,0,1,0,1
1,19073,77,1,1,1,0
2,113,87,0,1,0,1
0,15985,77,1,1,1,0
1,15189,85,0,1,1,0
1,21761,85,0,1,1,0
1,12823,17,1,4,0,0
0,19942,83,0,1,1,0
2,13322,90,0,1,0,1
2,13029,69,0,1,0,1
2,3895,37,0,1,0,0
2,13129,90,0,1,0,1
1,16204,84,0,1,0,1
2,391,59,0,1,1,0
2,19034,69,0,1,1,0
1,16183,87,0,4,0,0
2,14398,90,0,1,1,0
0,10247,96,0,1,1,0
2,19752,32,0,1,1,0
2,880,62,0,1,1,0
1,8806,17,1,1,1,0
2,2168,47,0,1,1,0
0,1409,58,1,1,1,0
2,19793,90,0,1,0,0
2,9460,90,0,1,0,1
1,2191,69,0,1,0,0
2,8704,88,0,1,1,0
0,1926,17,0,1,1,0
1,13577,90,0,1,1,0
1,18344,17,1,1,1,0
1,14104,17,0,1,1,0
1,699,81,0,1,1,0
0,4174,90,0,1,1,0
2,131,73,0,1,0,0
2,13667,69,0,1,1,0
0,21116,77,0,1,0,1
2,6615,88,0,1,1,0
1,12212,87,1,4,0,0
1,19739,86,0,1,1,0
1,4252,90,0,1,1,0
2,20113,17,0,1,1,0
1,602,17,1,1,1,0
2,11599,17,0,1,0,1
2,3537,87,0,1,0,0
1,6039,77,0,1,1,0
1,19026,17,0,1,1,0
1,19076,77,1,1,1,0
2,10088,90,0,1,1,0
0,9095,90,0,1,1,0
2,2011,83,0,1,1,0
2,17577,90,0,1,1,0
2,511,90,0,4,0,0
2,15542,81,0,1,0,1
2,15202,90,0,1,1,0
1,7531,22,0,1,0,0
1,4420,87,0,1,0,1
1,13123,90,0,1,0,1
1,18608,17,1,1,0,1
2,3018,77,0,1,1,0
2,15273,52,0,1,0,1
2,629,50,0,1,0,1
2,3488,81,0,1,0,1
2,1152,81,0,1,0,1
2,699,52,0,1,0,0
2,1171,81,0,1,0,1
2,2165,37,0,1,0,1
2,7874,22,0,1,0,0
2,9065,90,0,1,0,1
1,4365,90,0,1,0,1
0,8205,57,0,1,1,0
2,20667,88,0,1,1,0
2,9524,81,0,1,0,1
1,21107,85,0,1,0,1
2,2091,77,0,1,1,0
2,7965,69,0,1,0,1
2,7388,77,0,1,0,0
2,6553,69,0,1,0,1
1,20510,77,1,1,0,1
2,12676,59,0,1,0,1
0,1830,17,0,1,1,0
2,22762,17,1,1,0,1
2,19075,52,0,1,0,1
2,6265,90,0,1,0,0
2,19075,52,0,1,0,1
1,18462,85,0,1,0,1
0,16217,87,0,1,0,1
2,17109,59,0,1,0,1
0,21792,35,0,1,1,0
0,8030,77,0,1,0,1
1,10386,17,1,4,0,0
1,16360,87,0,1,0,1
2,4272,88,0,1,0,1
2,14093,88,0,1,0,1
2,6314,88,0,1,0,1
2,1660,22,0,1,0,0
2,14911,69,0,1,1,0
2,6314,88,0,1,0,1
2,3981,88,0,1,0,1
1,8242,17,1,1,1,0
2,2714,96,1,1,0,1
2,2015,50,0,1,0,1
1,2594,17,1,1,0,1
2,16793,88,0,1,0,1
1,6733,90,1,1,0,1
1,1426,77,1,1,0,1
0,19000,80,0,1,0,1
1,22095,77,1,1,0,1
2,5958,77,0,1,0,1
2,134,19,0,1,0,1
1,17378,17,1,1,0,1
2,4813,90,0,1,1,0
2,19631,50,0,1,0,1
2,18975,90,0,1,0,0
1,19971,77,1,1,0,1
2,11891,80,0,1,0,1
0,10113,85,0,1,0,1
2,3953,17,0,1,0,1
2,13789,93,0,1,0,0
1,13979,17,1,1,0,1
1,15809,17,1,1,0,1
2,10290,52,0,1,0,1
0,18458,77,1,1,0,1
1,22792,73,1,1,0,1
2,11304,90,0,1,1,0
2,22149,73,0,1,0,0
1,9997,87,0,1,0,1
1,8017,66,0,1,0,1
2,13890,59,0,1,0,1
2,14207,50,0,1,0,1
2,11217,81,0,1,0,0
2,7451,66,0,1,1,0
2,13676,88,0,1,0,1
1,11974,87,0,1,0,1
0,16403,90,0,1,0,1
2,19512,81,0,1,0,1
1,5013,17,1,4,0,0
0,10393,90,0,1,0,1
0,7933,69,0,4,0,0
0,13222,90,0,1,1,0
2,15011,78,0,1,0,1
2,13410,78,0,1,0,1
2,2755,85,0,1,0,1
2,3237,78,0,1,0,1
2,449,11,0,1,0,1
2,798,17,0,1,1,0
2,403,81,0,4,0,0
1,587,87,0,1,0,1
2,480,90,0,1,1,0
1,19832,17,1,1,1,0
2,3539,88,0,1,0,1
0,19982,90,1,1,0,1
0,8704,90,0,1,0,1
2,3850,69,0,1,0,0
1,21417,90,1,1,0,1
0,4873,17,0,1,0,1
1,5017,17,1,1,0,1
1,11520,17,0,1,0,1
1,18837,77,0,1,0,1
1,13326,80,0,1,0,1
2,6615,71,1,1,0,1
1,4576,90,1,1,0,1
2,8066,90,0,1,0,1
1,351,90,1,1,0,1
2,631,22,0,1,0,1
1,15066,77,1,1,0,1
0,1575,73,1,1,0,1
2,2953,90,0,1,0,1
2,1852,59,0,1,0,1
0,20382,78,0,1,1,0
2,17189,90,0,1,0,0
2,6220,59,0,1,0,1
2,20534,50,0,1,0,1
2,13994,93,0,1,0,1
1,19531,17,0,1,0,1
0,20575,77,1,1,0,1
0,20887,87,0,1,0,1
1,19253,17,1,1,0,0
1,209,83,0,1,0,1
0,6217,61,0,1,0,0
2,8396,69,0,1,0,1
2,3495,90,0,1,0,0
1,19995,77,0,1,0,1
1,5895,77,1,1,0,1
2,6220,50,0,1,0,1
1,3589,17,1,1,0,1
2,17157,39,0,1,0,0
0,20630,85,0,1,1,0
1,508,87,0,1,0,1
1,16333,17,1,1,0,1
1,12117,31,0,1,0,1
2,5604,80,0,1,0,0
2,19385,39,0,1,0,0
1,12145,77,1,1,0,0
1,18013,17,1,1,0,0
1,4089,90,0,1,0,0
1,17953,78,0,1,0,0
1,20214,77,1,1,0,0
1,8178,19,0,1,0,0
0,648,77,0,1,0,0
2,3085,69,0,1,0,0
0,4298,90,1,1,0,0
1,18597,77,1,1,0,0
2,22310,59,0,1,0,1
1,15451,17,1,1,0,0
2,2305,57,0,1,0,0
1,19986,17,1,1,0,0
1,4379,17,0,1,0,0
1,15458,17,1,1,0,0
1,19784,77,0,1,0,0
0,3477,90,1,1,0,0
1,6703,17,1,1,0,0
1,613,90,1,1,0,0
1,2671,62,1,1,0,0
1,16931,90,0,1,0,0
1,13729,17,1,1,0,0
1,15302,87,0,1,0,1
1,14577,17,0,1,0,1
1,12742,90,0,1,0,1
2,13969,73,0,1,0,0
1,18069,17,0,1,0,0
1,17209,17,1,1,0,0
1,9370,77,1,1,0,0
1,19456,77,1,1,0,0
2,18036,90,0,1,0,0
2,15302,23,0,1,0,0
2,16664,77,0,1,0,0
1,10187,87,0,4,0,0
2,5206,17,1,1,0,0
2,9825,57,0,1,0,0
1,979,17,1,1,0,1
2,19106,90,0,1,0,1
2,380,81,0,1,0,1
2,4965,90,0,1,0,0
2,2971,61,0,1,1,0
1,8957,17,1,1,0,0
2,15991,77,0,1,0,0
2,20480,73,0,4,0,0
1,22789,77,1,1,0,1
2,22638,89,0,1,0,1
2,18330,17,1,1,1,0
1,9601,77,1,1,0,1
2,14572,85,0,1,1,0
2,19405,73,0,1,1,0
0,2596,17,1,1,1,0
2,1831,85,0,1,0,0
2,19792,77,0,1,0,1
2,11959,90,0,1,0,0
