Primary Type,Block,Location Description,Domestic,month,day,Period_1,Period_2
2,4050,112,0,3,8,0,1
2,4654,101,0,3,18,0,1
2,11658,112,0,3,19,0,1
2,18577,15,0,3,19,0,1
2,20771,100,0,2,26,0,1
2,14727,43,0,3,2,1,0
2,278,123,0,3,18,1,0
2,17820,123,0,3,15,0,1
2,14939,112,0,3,2,0,1
2,16712,17,0,3,11,0,1
2,2494,123,0,3,16,1,0
2,19066,123,0,3,22,0,1
2,14924,112,0,3,30,0,1
2,15196,112,0,3,18,1,0
2,8805,112,0,3,15,0,1
2,2747,112,0,1,9,0,1
3,15162,112,0,8,8,0,1
3,9114,103,0,8,22,0,1
3,3788,110,0,8,23,0,1
3,2231,100,0,9,9,1,0
3,3791,20,0,9,6,0,0
2,18340,58,0,8,10,1,0
3,5293,93,0,9,10,0,0
3,11988,115,0,9,10,0,0
3,17808,58,0,9,10,0,0
3,4944,49,0,9,10,0,0
3,20524,100,1,9,10,0,0
3,4724,52,0,9,10,0,0
3,4114,49,0,9,10,0,0
3,8901,100,0,9,10,1,0
2,6878,69,0,9,10,1,0
3,9551,115,0,9,10,0,0
1,7867,115,0,9,10,0,0
2,2490,112,0,9,10,1,0
3,11450,52,0,9,10,0,0
3,930,89,0,9,10,1,0
3,19998,46,0,9,10,1,0
3,2751,115,0,9,10,0,0
3,11648,115,0,9,10,0,0
3,11349,115,0,9,10,0,0
3,16226,93,0,9,10,1,0
3,9444,93,0,9,10,0,0
1,9684,115,0,9,10,0,0
3,320,50,0,9,10,1,0
3,6222,112,0,9,10,1,0
1,18678,115,0,9,10,0,0
3,1841,115,1,9,10,1,0
3,3925,55,0,9,10,1,0
3,11466,55,0,9,10,1,0
3,13858,70,0,9,10,1,0
2,16062,112,0,9,10,1,0
3,11840,88,0,9,10,1,0
3,17319,100,1,9,10,1,0
3,13325,123,0,9,10,0,0
3,3195,115,0,9,10,0,0
3,9458,115,0,9,10,1,0
3,19715,115,0,9,10,0,0
3,3628,100,1,9,10,1,0
2,933,15,0,9,10,1,0
3,7931,88,0,9,10,1,0
2,1749,115,0,9,10,1,0
1,2027,13,0,9,10,1,0
2,11658,112,0,9,10,1,0
3,1561,104,0,9,10,1,0
3,659,55,0,9,10,0,1
3,916,113,0,9,10,0,1
3,16416,86,0,9,10,1,0
3,1395,91,0,9,10,1,0
3,14655,112,0,9,10,0,1
3,3691,55,0,9,10,0,1
2,14152,112,0,9,10,0,1
3,15047,100,0,9,10,1,0
3,10363,93,0,9,10,0,1
1,14090,115,0,9,10,0,1
1,7293,115,0,9,10,1,0
3,16533,19,0,9,10,0,1
3,5888,112,0,9,10,0,1
2,17371,112,0,9,10,0,1
3,125,104,0,9,10,0,1
3,17913,113,0,9,10,0,1
3,5810,115,0,9,10,0,1
3,3211,52,0,9,10,0,1
2,1367,112,0,9,10,0,1
3,6399,113,0,9,10,0,1
1,16486,115,0,9,10,0,1
3,5201,104,0,9,10,0,1
3,4084,15,0,9,10,0,1
2,8795,112,0,9,10,0,1
3,7405,115,0,9,10,0,1
3,12852,55,0,9,10,0,1
3,2539,76,0,9,10,0,0
1,8292,115,0,9,10,0,1
3,14453,124,0,9,10,0,1
2,10029,112,0,9,10,0,1
3,12569,115,0,9,10,0,0
3,16533,19,0,9,10,0,1
3,15038,58,0,9,10,0,1
1,11460,93,0,9,10,0,1
1,6224,88,0,9,10,0,1
3,12288,55,0,9,10,0,1
3,12813,17,1,9,10,0,1
3,2647,104,0,9,10,0,1
3,1381,67,0,9,10,0,1
1,3610,93,0,9,10,0,1
3,6364,115,0,9,10,1,0
3,10616,115,0,9,10,1,0
3,659,55,0,9,10,0,1
3,6430,115,0,9,10,0,1
3,17415,93,0,9,10,1,0
3,1587,115,0,9,10,0,1
3,4897,115,0,9,10,0,1
3,1818,112,0,9,10,0,1
2,14937,101,0,9,10,0,1
3,9909,113,0,9,10,0,1
2,10037,67,0,9,10,0,1
3,4953,104,0,9,10,0,1
1,12435,115,0,9,10,1,0
3,4426,115,0,9,10,0,1
2,10029,15,0,9,10,0,1
3,3691,113,0,9,10,0,1
3,2779,55,0,9,10,0,1
3,7371,112,0,9,10,0,0
2,10090,15,0,9,10,0,0
3,2231,100,0,9,10,0,1
2,18538,115,0,9,10,0,0
2,20623,0,0,9,10,0,0
3,14521,58,0,9,10,0,1
3,9091,17,1,9,10,0,0
3,14310,115,0,9,10,0,1
3,11274,115,0,9,10,1,0
2,3182,115,0,9,10,0,0
1,17132,115,0,9,10,0,0
2,5811,115,0,9,10,0,1
3,6684,115,0,9,10,0,0
3,18577,100,0,9,10,1,0
3,4581,112,0,9,10,0,1
3,13579,115,0,9,10,0,1
1,2062,115,0,9,10,0,1
1,14798,115,0,9,10,0,0
3,5326,17,0,9,10,0,1
1,7377,15,0,9,10,0,1
1,10573,115,0,9,10,0,0
1,5876,115,0,9,10,0,1
1,7017,115,0,9,10,0,0
3,3830,52,0,9,10,0,0
3,9947,112,1,9,10,0,0
1,12424,115,0,9,10,0,1
3,2950,115,0,9,10,0,0
3,14082,115,0,9,10,0,1
3,11971,17,1,9,10,0,0
3,16429,115,0,9,10,0,0
3,20449,123,0,9,10,0,0
3,10147,115,0,9,10,0,1
1,17247,115,0,9,10,0,1
3,785,100,0,9,10,0,0
3,4539,115,0,9,10,0,1
3,1163,76,0,9,10,0,0
3,6323,114,0,9,10,0,1
3,124,55,0,9,10,0,1
1,13846,115,0,9,10,0,0
3,6024,91,0,9,10,0,1
3,1982,115,0,9,10,0,1
3,5112,115,0,9,10,0,0
1,9477,112,0,9,10,0,0
1,12209,115,0,9,10,0,0
3,18982,115,0,9,10,0,1
3,20823,115,0,9,10,0,0
1,6729,115,0,9,10,0,0
3,4183,17,0,9,10,0,0
3,16254,0,0,9,10,1,0
3,9336,123,0,9,10,0,0
1,13064,115,0,9,10,0,0
3,13976,115,0,9,10,0,1
3,13014,100,1,9,10,1,0
3,14484,115,0,9,10,0,0
3,8996,100,1,9,10,1,0
3,11053,115,0,9,10,0,0
3,10602,115,0,9,10,0,1
3,9428,115,0,9,10,0,1
3,2118,100,0,9,10,0,1
3,17995,103,0,9,10,0,0
1,13659,115,0,9,10,0,1
3,6111,23,0,9,10,0,0
3,11902,100,0,9,10,0,1
3,7422,115,0,9,10,0,0
3,1851,104,0,9,10,0,1
3,3691,113,0,9,10,0,1
3,5940,93,0,9,10,0,0
3,12424,123,0,9,10,0,1
1,16359,115,0,9,10,0,1
3,1114,17,1,9,10,0,1
3,12037,15,0,9,10,1,0
3,18997,67,0,9,10,1,0
3,1264,49,0,9,10,0,1
3,16794,115,0,9,10,0,0
3,3291,115,0,9,10,0,1
3,9178,57,0,9,10,0,0
3,571,15,0,9,10,0,1
3,4578,100,0,9,10,1,0
3,11351,123,0,9,10,0,0
3,11351,115,0,9,10,1,0
3,19186,115,0,9,10,0,0
3,3337,74,0,9,10,0,1
3,10481,93,0,9,10,0,1
3,4248,17,0,9,10,1,0
3,6973,17,0,9,10,0,1
3,6862,103,0,9,10,0,0
3,2802,52,0,9,10,0,0
3,12454,17,1,9,10,0,1
3,7277,115,0,9,10,1,0
1,1993,115,0,9,10,0,0
3,18274,115,0,9,10,0,0
3,17942,114,0,9,10,0,1
3,18804,115,0,9,10,1,0
3,8066,115,0,9,10,0,0
3,399,55,0,9,10,0,1
3,13413,103,0,9,10,0,0
3,2504,112,0,9,10,0,1
3,13021,123,0,9,10,0,1
3,131,113,0,9,10,0,1
3,11070,30,0,8,15,1,0
3,15436,100,0,7,1,1,0
3,3092,17,0,8,13,0,1
3,9133,100,0,8,6,0,1
3,818,74,0,8,10,1,0
3,18584,17,0,7,4,1,0
0,16325,67,0,9,10,0,1
3,14828,55,0,9,11,0,1
0,7941,115,0,9,10,0,0
0,19186,115,0,9,10,0,1
0,20451,115,0,9,10,0,0
3,1351,114,0,9,7,0,1
3,18974,17,1,9,11,0,0
3,6284,104,0,9,11,0,0
1,9185,91,0,9,11,0,0
3,4785,115,0,9,11,0,0
3,6284,104,0,9,11,0,0
3,16263,100,0,8,3,1,0
1,6877,115,0,8,5,0,0
1,1460,115,0,8,19,0,0
3,19404,123,0,9,11,0,0
3,3904,58,0,8,20,1,0
1,3893,93,0,9,11,0,0
3,866,123,0,9,11,0,0
1,2002,115,0,9,11,0,0
3,5225,67,0,9,11,0,0
3,382,112,0,9,11,0,0
3,3610,113,0,9,11,0,0
3,18224,17,1,9,11,1,0
3,15902,103,0,9,11,0,0
3,16237,57,0,9,11,1,0
3,17873,113,0,9,11,1,0
3,18119,115,0,9,11,0,0
3,1363,93,0,9,11,1,0
3,12327,115,0,9,11,0,0
3,17802,52,0,9,11,0,0
3,16308,23,0,9,11,0,0
3,19312,123,0,9,11,0,0
1,3486,115,0,9,11,0,0
1,9484,93,0,9,11,1,0
3,17802,52,0,9,11,0,0
1,9741,115,0,9,11,0,0
3,10429,115,0,9,11,0,0
2,8991,115,0,9,11,1,0
1,14277,115,0,9,11,0,0
2,18270,123,0,9,11,1,0
3,13264,112,0,9,11,1,0
3,18934,17,0,9,11,1,0
3,13208,90,0,9,11,1,0
3,20464,103,0,9,11,1,0
3,13803,17,0,9,11,1,0
3,3292,100,1,9,11,1,0
3,3681,115,0,9,11,0,0
2,17229,112,0,9,11,0,1
3,17871,67,0,9,11,1,0
3,9690,23,0,9,11,0,0
3,14384,70,0,9,11,1,0
3,9195,55,0,9,11,1,0
1,7733,100,0,9,11,0,0
3,16151,17,1,9,11,1,0
3,4785,115,0,9,11,0,0
3,5440,67,0,9,11,0,1
3,7426,19,0,9,11,1,0
3,7086,70,0,9,11,0,1
1,7777,115,0,9,11,0,1
3,9348,41,0,9,11,0,1
3,4448,100,0,9,11,0,0
3,11460,115,0,9,11,0,1
3,4882,27,0,9,11,1,0
1,13754,115,0,9,11,0,0
3,17350,58,0,9,11,0,1
2,18779,115,0,9,11,0,1
3,7813,103,0,9,11,0,1
3,2969,91,0,9,11,0,1
3,19982,100,0,9,11,0,1
3,1821,76,0,9,11,0,1
3,661,104,0,9,11,0,1
3,1156,112,0,9,11,0,1
3,5273,93,0,9,11,0,1
3,1411,115,0,9,11,0,1
3,11090,93,0,9,11,1,0
3,6101,113,0,9,11,0,1
2,9768,115,0,9,11,0,1
3,9809,115,0,9,11,0,0
3,13642,55,0,9,11,0,1
3,3684,113,0,9,11,0,1
3,15732,113,0,9,11,0,1
3,17802,52,0,9,11,0,0
3,1069,93,0,9,11,0,1
3,17350,58,0,9,11,0,1
1,18022,115,0,9,11,0,0
3,3046,88,0,9,11,0,1
3,19146,88,0,9,11,0,1
3,19809,0,0,9,11,0,1
3,15851,113,0,9,11,0,1
3,7558,100,0,9,11,1,0
3,607,93,0,9,11,0,1
3,3613,115,0,9,11,0,1
3,9827,115,0,9,11,0,1
3,19021,17,1,9,11,0,1
2,8405,15,0,9,11,0,1
2,20123,115,0,9,11,0,1
3,962,88,0,9,11,0,1
3,13938,112,0,9,11,0,1
3,18857,113,0,9,11,0,1
3,1428,115,0,9,11,0,1
3,4906,70,0,9,11,1,0
3,2564,101,0,9,11,0,0
3,4882,52,0,9,11,0,0
3,594,58,0,9,11,0,1
2,4601,111,0,9,11,0,1
3,2779,55,0,9,11,0,1
3,12566,112,0,9,11,0,1
3,3329,115,0,9,11,0,1
3,17350,55,0,9,11,0,1
3,8787,104,0,9,11,0,1
2,16640,91,0,9,11,0,1
3,11747,115,0,9,11,0,1
3,17199,70,0,9,11,0,1
3,20896,115,0,9,11,1,0
1,17892,115,0,9,11,0,1
1,4114,115,0,9,11,0,1
3,17350,70,0,9,11,0,1
3,18737,55,0,9,11,0,1
3,750,115,0,9,11,0,1
3,156,115,0,9,11,0,1
3,124,113,0,9,11,0,1
3,5106,88,0,9,11,0,1
3,8539,70,0,9,11,0,1
2,12409,100,0,9,11,0,1
3,8391,123,0,9,11,0,1
3,9759,18,0,9,11,0,1
3,505,123,0,9,11,0,1
3,2109,113,0,9,11,0,1
2,12275,102,0,9,11,0,1
2,12044,15,0,9,11,0,0
2,14937,112,0,9,11,0,0
3,740,118,0,9,11,0,1
1,19346,115,0,9,11,0,1
3,6553,15,0,9,11,0,0
3,11655,104,0,9,11,0,0
3,1827,115,0,9,11,0,0
3,8552,115,0,9,11,0,1
3,19533,100,0,9,11,0,0
3,8847,115,0,9,11,0,1
3,4883,115,0,9,11,0,1
3,12474,17,1,9,11,0,0
3,17199,70,0,9,11,0,0
2,558,112,0,9,11,0,0
3,1425,118,0,9,11,0,1
3,16985,115,0,9,11,0,1
3,5541,115,0,9,11,0,1
3,952,115,0,9,11,0,0
3,419,11,0,9,11,0,1
1,20337,115,0,9,11,0,1
3,322,115,0,9,11,0,1
3,1576,115,0,9,11,0,0
1,20804,103,0,9,11,0,1
3,19134,100,0,9,11,1,0
1,9595,88,0,9,11,0,0
1,17820,115,0,9,11,0,1
3,703,115,0,9,11,1,0
3,12816,93,0,9,11,1,0
3,1515,123,0,9,11,0,1
3,7385,100,0,9,11,1,0
3,11960,88,0,9,11,1,0
3,254,123,0,9,11,0,1
3,6933,115,0,9,11,0,0
1,17018,115,0,9,11,0,0
1,16282,115,0,9,11,0,1
3,19324,100,0,9,11,0,1
3,7961,100,0,9,11,0,1
3,14458,115,0,9,11,0,1
3,5835,124,0,9,11,0,1
3,419,7,0,9,11,0,0
3,3245,115,0,9,11,0,1
1,8850,115,0,9,11,0,1
3,6556,101,0,9,11,0,1
3,9626,15,0,9,11,0,0
3,5242,123,0,9,11,0,1
3,19065,115,0,9,11,0,1
1,15026,103,0,9,11,1,0
3,5699,57,0,9,11,0,0
3,18311,100,0,9,11,1,0
1,8875,115,0,9,11,0,0
3,2715,115,0,9,11,0,1
3,4125,115,0,9,11,0,1
3,2396,100,0,9,11,0,0
3,8236,88,0,9,11,0,1
3,15081,103,0,9,11,0,1
3,17076,115,0,9,11,0,1
3,19293,88,0,9,11,0,1
3,20341,115,0,9,11,0,0
3,5531,115,0,9,11,0,1
1,19069,115,0,9,11,0,0
3,4582,103,0,9,11,0,0
1,13171,115,0,9,11,1,0
3,1567,115,0,9,11,0,0
3,123,76,0,9,11,0,0
3,4519,93,0,9,11,0,1
3,594,113,0,9,11,0,1
1,708,93,0,9,11,0,1
3,6430,43,0,9,11,0,1
3,20507,35,0,9,11,1,0
3,3245,115,0,9,11,0,0
3,4310,23,0,9,11,0,0
3,3470,46,0,9,11,0,0
1,12658,115,0,9,11,1,0
3,13103,115,0,9,11,0,1
3,5819,17,0,9,11,0,0
3,2779,55,0,9,11,0,1
3,1546,93,0,9,11,1,0
1,13956,93,0,9,11,0,1
3,10149,100,0,9,11,0,0
1,168,115,0,9,11,0,0
1,5226,115,0,9,11,0,1
1,6897,115,0,9,11,0,1
1,19048,115,0,9,11,1,0
1,12444,115,0,9,11,1,0
3,371,23,0,9,11,0,0
3,3118,115,0,9,11,1,0
3,12456,115,0,9,11,0,1
3,9043,100,0,9,11,1,0
3,3698,123,0,9,11,0,0
3,1877,115,0,9,11,0,0
3,9202,89,0,9,11,0,0
3,307,93,0,9,11,0,1
3,1726,17,0,9,11,0,1
3,9299,100,0,9,11,1,0
3,3431,88,0,5,3,1,0
3,10108,100,0,6,22,0,1
3,15311,100,0,8,21,0,0
3,3680,100,0,8,20,0,1
0,11340,115,0,9,11,0,0
0,19186,115,0,9,11,0,1
0,12664,115,0,9,11,0,0
1,4496,115,0,7,2,0,1
3,17972,67,0,7,15,0,1
1,13013,67,0,8,5,0,1
3,3684,55,0,9,10,1,0
3,18259,115,0,6,16,0,1
0,5236,115,0,9,11,0,1
3,3279,100,0,9,6,0,1
1,8102,93,0,9,11,0,1
3,204,115,0,9,9,0,1
3,2987,42,0,9,8,0,1
3,5390,115,0,9,8,1,0
3,13051,67,0,9,11,0,0
3,7426,88,0,9,11,1,0
3,7431,101,0,9,8,1,0
3,12753,70,0,9,7,0,0
3,6003,100,0,8,23,1,0
3,9913,46,0,9,1,1,0
3,2969,108,0,8,31,1,0
3,5922,112,0,9,10,1,0
3,15668,17,0,9,2,1,0
3,2135,88,0,9,9,0,1
3,16340,112,0,9,11,0,0
3,1561,88,0,9,11,0,1
3,1629,103,0,9,7,1,0
3,2385,41,0,8,26,0,1
3,5605,17,0,9,7,0,1
3,17683,17,0,9,7,1,0
3,115,113,0,9,8,0,1
3,100,23,0,9,10,0,0
3,13948,17,0,9,9,1,0
3,17777,115,0,9,10,0,1
3,6697,109,0,9,9,0,1
3,419,104,0,9,6,0,1
3,5919,102,0,9,10,1,0
3,15060,115,0,9,9,0,1
3,18033,115,0,9,11,0,1
3,7517,123,0,9,9,1,0
1,19153,100,0,9,8,0,1
3,17850,100,0,9,9,0,1
3,2884,113,0,9,9,0,1
3,6800,100,0,9,8,1,0
1,10555,115,0,9,7,0,1
3,6176,115,0,8,31,0,0
3,8379,101,0,8,29,1,0
3,16821,17,0,9,11,1,0
3,6177,103,0,9,3,0,1
3,16344,123,0,9,1,0,0
3,3531,88,0,9,9,0,0
3,13501,115,0,9,8,0,0
1,12703,115,0,9,9,0,1
3,13179,110,0,6,23,0,1
3,9432,115,0,9,10,0,0
3,423,113,0,9,8,0,1
3,13300,100,0,9,11,0,1
3,20045,100,0,9,6,1,0
3,16443,100,0,8,20,0,1
3,7336,93,0,9,7,1,0
3,2377,115,0,8,30,0,0
3,13030,115,0,9,6,0,0
3,16154,93,0,9,8,1,0
3,4005,88,0,9,2,0,1
3,207,104,0,9,10,0,1
3,1072,23,0,9,10,0,0
3,3672,104,0,8,27,1,0
3,10054,104,0,9,11,0,1
3,19085,113,0,9,10,0,0
3,570,120,0,9,8,1,0
3,18643,115,0,9,11,1,0
3,15969,115,0,9,11,1,0
3,5605,17,0,9,7,0,1
3,11883,100,1,9,8,0,1
3,4182,55,0,9,6,0,1
3,13367,112,0,9,10,0,1
3,7852,17,0,9,6,0,1
3,15200,100,0,9,11,1,0
3,14389,88,0,9,5,0,1
3,19839,108,0,9,11,1,0
3,19452,103,0,9,9,1,0
3,3423,103,0,8,29,0,1
3,2183,100,0,9,10,0,1
3,4345,115,0,9,8,1,0
3,20773,61,0,9,5,0,1
3,4614,88,0,9,8,0,1
3,17181,43,0,9,10,0,1
3,5303,55,0,9,5,1,0
2,6934,69,0,9,12,0,0
3,3010,115,0,9,12,0,0
2,16573,58,0,9,11,1,0
3,6387,100,0,9,9,0,1
3,11256,115,0,9,8,1,0
3,6493,100,0,8,26,0,1
1,5939,100,0,9,8,0,0
3,15302,100,0,9,11,0,1
3,5007,100,0,9,10,0,0
3,7204,115,0,9,11,1,0
3,4651,41,0,9,7,0,1
3,3208,115,0,9,8,1,0
3,5777,112,0,9,8,1,0
3,14000,115,0,9,6,1,0
3,789,113,0,9,10,0,1
3,16887,91,0,8,31,0,1
3,18122,123,0,9,2,0,1
1,11037,100,0,9,1,0,0
3,19889,101,0,9,7,1,0
3,93,42,0,9,12,0,0
1,8957,115,0,9,12,0,0
3,14458,115,0,9,12,0,0
3,17660,115,0,9,12,0,0
3,6202,15,0,9,12,1,0
3,11562,124,0,9,12,1,0
3,6728,115,0,9,12,0,0
3,6460,88,0,9,12,0,0
3,5273,124,0,9,12,1,0
2,16752,115,0,9,12,1,0
3,8214,103,0,9,12,0,0
3,140,115,0,9,12,1,0
2,20412,112,0,9,12,1,0
3,1363,74,0,9,12,1,0
3,17458,47,0,9,12,0,0
3,15348,47,0,9,12,1,0
3,15365,67,0,9,12,1,0
3,4232,115,0,9,12,0,0
3,1978,115,0,9,12,0,0
3,5959,115,0,9,12,0,0
2,10243,15,0,9,12,1,0
3,930,90,0,9,12,1,0
3,8356,115,0,9,12,1,0
3,6948,115,0,9,12,1,0
2,13960,104,0,9,12,1,0
3,10308,103,0,9,12,1,0
3,19986,58,0,9,12,1,0
3,19149,115,0,9,12,1,0
3,9276,115,0,9,12,1,0
3,7145,115,0,9,12,1,0
3,19097,115,0,9,12,1,0
3,841,91,0,9,12,1,0
2,16275,112,0,9,12,1,0
3,14546,17,0,9,12,0,0
3,12338,41,0,9,12,1,0
2,17393,112,0,9,12,1,0
2,17338,115,0,9,12,1,0
1,7719,67,0,9,12,0,0
3,4611,17,1,9,12,1,0
3,12561,100,0,9,12,0,1
2,14973,100,0,9,12,1,0
3,11596,112,0,9,12,0,1
3,9960,113,0,9,12,1,0
3,1022,115,0,9,12,1,0
3,12090,108,0,9,12,1,0
3,12753,70,0,9,12,1,0
3,19366,115,0,9,12,0,0
3,14746,100,0,9,12,0,0
3,972,104,0,9,12,1,0
3,115,113,0,9,12,1,0
3,1424,115,0,9,12,0,1
3,15146,100,0,9,12,1,0
3,380,17,0,9,12,0,0
3,19223,57,0,9,12,0,1
1,1694,115,0,9,12,0,1
3,18492,115,0,9,12,0,1
3,12050,100,0,9,12,0,0
3,705,113,0,9,12,0,1
2,8001,115,0,9,12,1,0
3,1625,82,0,9,12,0,1
3,7298,41,0,9,12,0,1
3,4156,113,0,9,12,0,1
3,333,115,1,9,12,1,0
3,11700,115,0,9,12,0,1
3,250,115,0,9,12,1,0
3,17111,115,0,9,12,1,0
3,4161,115,0,9,12,1,0
2,17262,13,0,9,12,0,1
3,3943,47,0,9,12,1,0
3,17155,110,0,9,12,1,0
3,12852,55,0,9,12,0,1
2,1548,112,0,9,12,0,1
3,91,104,0,9,12,0,1
3,383,104,0,9,12,0,1
3,3077,113,0,9,12,0,1
3,16770,115,1,9,12,0,1
2,1904,108,0,9,12,0,1
2,497,93,0,9,12,0,1
3,12852,55,0,9,12,0,1
3,4559,93,0,9,12,0,0
3,2394,115,0,9,12,1,0
3,493,55,0,9,12,0,1
2,13039,93,0,9,12,0,1
3,13311,115,1,9,12,0,1
2,6833,112,0,9,12,0,1
3,1264,52,0,9,12,0,1
3,11290,111,0,9,12,0,1
3,8114,115,0,9,12,0,1
3,19412,115,0,9,12,1,0
3,9524,83,0,9,12,0,1
3,4537,115,0,9,12,0,1
1,18201,115,0,9,12,0,1
3,11552,17,0,9,12,0,1
3,12841,70,0,9,12,0,1
3,11565,115,0,9,12,0,1
2,15075,93,0,9,12,0,1
3,5564,41,0,9,12,0,1
3,5218,112,0,9,12,0,1
3,8071,113,0,9,12,0,1
3,5541,115,0,9,12,0,1
2,16748,93,0,9,12,0,1
2,11443,115,0,9,12,0,1
3,5821,43,0,9,12,0,1
2,2433,17,0,9,12,0,1
3,962,104,0,9,12,1,0
3,4587,101,0,9,12,0,1
3,129,19,0,9,12,0,1
2,15574,115,0,9,12,0,1
3,3688,55,0,9,12,0,1
2,6038,115,0,9,12,1,0
2,11446,103,0,9,12,0,0
1,7484,93,0,9,12,0,1
2,20831,115,0,9,12,1,0
3,328,104,0,9,12,0,1
3,7449,93,0,9,12,1,0
3,20366,100,0,9,12,0,1
3,4344,88,0,9,12,0,1
3,18827,70,0,9,12,0,1
1,19813,100,0,9,12,0,1
3,17892,17,0,9,12,0,0
3,16131,115,1,9,12,0,0
2,2490,112,0,9,12,0,1
3,6391,115,0,9,12,1,0
3,1585,43,0,9,12,0,0
3,1412,15,0,9,12,0,0
2,5034,115,0,9,12,0,0
3,2418,112,0,9,12,0,1
3,2033,58,0,9,12,0,0
2,15169,115,0,9,12,0,0
3,1069,112,0,9,12,0,0
3,20539,57,0,9,12,0,0
3,7786,88,0,9,12,0,0
3,14999,17,1,9,12,0,0
3,1844,100,1,9,12,0,0
3,6037,115,0,9,12,0,1
3,19542,115,0,9,12,0,0
3,1476,115,0,9,12,0,1
3,15737,103,0,9,12,0,1
3,5065,23,0,9,12,0,1
3,11168,115,0,9,12,0,0
3,8034,100,0,9,12,0,1
3,18652,115,0,9,12,0,1
3,1585,123,0,9,12,0,1
3,4246,115,0,9,12,0,0
3,14264,103,0,9,12,0,0
3,1716,102,0,9,12,0,1
3,12355,123,0,9,12,0,0
3,7764,115,0,9,12,0,1
3,419,8,0,9,12,0,1
3,12277,86,0,9,12,0,0
3,20450,115,0,9,12,0,1
3,8996,115,0,9,12,0,0
3,1687,102,0,9,12,0,1
3,1687,102,0,9,12,0,1
3,1716,102,0,9,12,0,0
1,14152,115,0,9,12,0,1
1,13608,115,0,9,12,0,1
1,4704,115,0,9,12,0,1
3,5303,113,0,9,12,0,0
1,12737,115,0,9,12,0,1
1,18850,115,0,9,12,0,1
1,10408,115,0,9,12,0,1
3,20522,115,0,9,12,0,0
3,1085,93,0,9,12,0,1
3,20127,115,0,9,12,0,0
3,12805,100,0,9,12,0,0
3,1223,17,0,9,12,0,0
3,17925,100,0,9,12,0,0
3,9153,100,1,9,12,1,0
1,10862,115,0,9,12,0,1
1,4103,115,0,9,12,0,1
3,668,100,0,9,12,0,1
3,7539,100,0,9,12,0,0
3,1947,93,0,9,12,0,1
3,12279,15,0,9,12,1,0
3,4606,102,0,9,12,0,1
3,3920,42,0,9,12,0,1
3,2950,115,0,9,12,0,0
3,3624,115,0,9,12,0,0
3,17132,100,0,9,12,0,1
3,123,76,0,9,12,1,0
3,3693,17,1,9,12,0,1
3,11587,100,0,9,12,0,1
3,15862,100,0,9,12,0,0
1,3669,115,0,9,12,0,1
3,6181,108,0,9,12,0,1
1,9360,115,0,9,12,0,0
1,19443,93,0,9,12,0,1
3,7551,115,0,9,12,0,1
3,14244,100,0,9,12,0,1
3,1704,15,0,9,12,0,0
3,6918,101,0,9,12,0,0
3,11212,115,0,9,12,0,1
3,18909,17,0,9,12,0,0
1,12044,115,0,9,12,1,0
3,18373,70,0,9,12,0,1
3,3621,115,0,9,12,0,1
3,16216,100,0,9,12,0,1
3,3098,100,0,9,12,0,1
3,10145,111,0,9,12,1,0
1,708,93,0,9,12,0,1
1,7786,115,0,9,12,0,1
3,7504,115,0,9,12,1,0
3,4293,88,0,9,12,1,0
3,19886,35,0,9,12,0,1
3,137,115,0,9,12,0,1
3,19857,3,0,9,12,0,1
3,10874,115,0,9,12,1,0
3,18781,113,0,9,12,0,1
3,4182,113,0,9,12,0,1
1,20319,17,0,9,12,0,1
3,14913,110,0,9,12,0,1
3,5990,115,0,9,12,0,0
3,7826,115,0,9,12,0,1
3,6201,52,0,9,12,1,0
1,19353,115,0,8,1,0,0
1,9797,115,0,5,7,1,0
1,15883,115,0,8,12,0,0
0,432,92,0,9,12,0,0
3,623,58,0,9,13,0,0
3,6785,23,0,9,13,0,0
3,15265,23,0,9,13,0,0
3,18179,100,1,9,13,0,0
3,19945,100,0,9,13,0,0
3,2656,46,0,9,13,1,0
3,7195,115,0,9,13,0,0
3,20931,115,0,9,13,0,0
3,9361,88,0,8,31,0,1
3,8431,100,0,9,3,1,0
3,19014,88,0,8,5,0,1
3,6331,104,0,9,5,0,1
2,14188,15,0,9,13,1,0
3,16750,123,0,9,13,0,0
2,11249,112,0,9,13,1,0
3,7430,88,0,9,13,1,0
3,1194,115,0,9,13,0,0
3,14659,115,0,9,13,1,0
3,1698,70,0,9,13,1,0
3,19682,115,0,9,13,0,0
3,20522,112,1,9,13,0,0
1,3956,100,0,9,13,1,0
2,19584,15,0,9,13,1,0
3,1022,46,0,9,13,1,0
3,10747,70,0,9,13,1,0
3,17802,88,0,9,13,1,0
3,331,70,0,9,13,1,0
3,16344,103,0,9,13,1,0
1,14160,115,0,9,13,1,0
3,1275,123,0,9,13,1,0
3,5702,115,0,9,13,1,0
3,4876,17,1,9,13,1,0
2,15614,112,0,9,13,1,0
2,3716,112,0,9,13,1,0
3,4219,115,0,9,13,1,0
3,11010,112,0,9,13,1,0
1,7284,115,0,9,13,0,0
3,136,104,0,9,13,1,0
2,14323,112,0,9,13,1,0
3,16291,113,0,9,13,0,1
3,13450,88,0,9,13,0,1
3,13848,88,0,9,13,1,0
3,473,15,0,9,13,1,0
3,3684,113,0,9,13,0,1
3,5096,112,0,9,13,0,1
2,12049,43,0,9,13,1,0
