Primary Type,Block,Domestic
1,13514,True
1,10892,False
0,2185,True
1,17620,True
0,20779,False
2,11213,False
1,8174,False
1,16081,True
1,249,True
1,9587,False
1,4598,False
2,8968,False
1,8168,True
1,14462,True
1,10839,False
0,19277,False
1,3276,False
1,17736,False
1,14318,False
1,20000,False
2,12165,False
1,13951,False
1,20677,True
1,6334,True
1,103,False
2,2977,False
1,5222,False
1,13498,False
1,480,True
1,7597,True
2,2162,False
2,11017,False
1,4883,True
2,16553,False
1,19470,False
1,2609,True
1,11035,False
1,18521,True
0,4252,False
2,11891,True
1,12693,False
2,13123,False
2,4672,False
2,551,False
1,14251,False
0,18850,True
2,209,False
2,130,False
1,4006,False
1,2572,False
2,19862,True
1,12812,True
1,19633,True
2,19712,False
0,8381,False
1,18013,True
1,18746,True
2,6071,False
1,932,False
1,9111,False
2,11039,False
1,17130,True
2,7915,False
1,22459,True
0,8832,True
2,5009,True
1,21449,False
0,2441,False
0,12925,False
1,18638,True
0,8015,False
1,20115,False
2,9507,False
1,20243,False
1,11930,True
2,2071,False
1,3651,True
1,2345,True
1,14715,True
2,209,False
2,15790,False
2,7427,True
2,2662,False
2,16991,False
2,449,False
1,1356,True
2,14766,False
1,10115,False
1,572,False
2,209,False
2,5315,False
1,769,False
1,1122,False
1,20352,False
2,4911,False
0,16404,False
2,3792,False
2,15138,False
2,14559,False
2,8340,False
2,247,False
2,13123,False
2,129,False
2,15584,False
2,5918,False
1,4146,False
2,2886,False
2,682,False
1,14899,False
1,2596,False
1,22438,True
2,10430,False
2,20534,False
1,312,True
2,1051,False
0,11844,False
2,7766,False
0,19644,False
2,14709,False
2,14217,False
1,12221,True
2,7538,False
1,2888,False
1,17430,True
2,11100,False
0,21658,False
2,13492,False
1,1567,True
2,8506,False
1,16828,False
2,14943,False
0,884,False
0,13460,False
2,5373,False
1,12597,True
1,16262,False
0,15005,True
1,7349,False
1,8216,True
2,3347,False
1,875,True
1,7349,False
2,15493,False
2,2016,False
2,12329,False
2,19631,False
2,1385,False
0,12484,False
2,5717,False
1,3040,True
0,8331,False
2,5222,False
0,298,False
1,16427,True
2,6036,False
1,16954,False
2,2757,False
2,7155,False
0,20110,False
2,18811,False
2,4272,False
2,19048,False
0,18902,False
1,20526,True
2,1697,False
1,4840,False
2,118,False
1,18965,False
1,18313,False
1,9116,False
1,14201,False
1,5032,False
1,738,False
1,451,False
1,3500,False
1,17595,True
1,12561,True
2,21055,False
2,9604,False
2,22771,False
2,2476,False
1,2124,True
1,3213,False
2,19021,False
0,9277,False
1,8656,False
1,16258,True
2,18264,False
0,2596,False
1,21288,False
1,9195,True
1,16701,True
1,15225,False
2,13829,False
2,136,False
2,5659,False
2,4589,False
1,18850,False
1,18374,False
2,269,False
1,11976,True
1,17586,True
1,2665,True
1,10674,False
1,22152,True
2,11557,False
2,2039,False
0,11685,False
1,6395,False
1,7013,False
2,247,False
2,18307,False
2,6958,False
2,4512,False
0,20047,False
1,17590,True
1,18372,True
2,10694,False
2,6210,False
1,10638,False
1,17592,False
2,9331,False
1,819,False
0,705,True
1,2673,True
0,14380,False
2,15848,False
0,4523,False
1,16548,False
1,17628,True
1,15566,True
2,1296,False
1,4670,False
1,19974,True
1,10038,True
1,22815,False
2,20246,True
0,16753,False
2,4800,False
1,16042,True
2,8477,False
0,7915,False
1,17806,True
2,5032,False
1,21031,False
1,668,False
2,12473,False
1,1158,False
2,4486,False
1,7404,False
2,12947,False
1,7589,False
2,5992,False
2,9623,False
1,10826,True
1,14460,True
1,10851,True
1,12494,False
1,13576,True
0,17186,False
1,14490,False
1,14333,False
2,7762,False
0,7541,False
1,4690,True
1,700,False
2,8403,False
1,20230,False
0,20230,False
0,20348,False
1,5641,True
0,303,False
2,5132,False
1,9086,False
0,11688,False
2,5540,False
2,1308,False
2,2474,False
2,15007,False
1,2570,False
2,407,False
0,14068,False
1,19175,True
1,14142,False
1,290,False
2,1543,False
1,3177,False
1,2313,False
0,5137,False
0,2030,False
0,6429,False
2,8970,False
1,1971,True
2,12531,False
2,2373,False
2,18442,False
1,22954,True
2,3006,False
2,2474,False
0,12356,False
2,7042,False
2,2674,False
2,19071,False
2,7069,False
2,2953,False
2,779,False
0,2210,False
2,21273,False
2,1540,False
1,13603,False
2,5032,False
2,7250,False
2,8725,False
2,7457,False
2,2678,False
1,21005,False
1,6196,False
2,1852,False
1,2267,True
2,3693,False
2,9797,False
2,1645,False
2,18662,False
2,4486,False
2,7081,False
2,11197,False
1,2416,False
1,17660,True
0,16159,True
1,10932,False
1,12472,True
2,7385,True
0,5630,False
1,20348,False
2,22750,False
1,14055,True
1,15956,False
2,13894,False
1,11422,True
2,7825,False
2,8012,False
2,5024,False
2,209,False
2,3488,False
2,8784,False
2,15703,False
2,1097,False
1,22321,True
0,19102,False
1,9708,False
2,19415,True
1,13871,False
1,10451,False
1,14419,False
2,9730,False
1,13477,False
2,2674,False
2,21375,False
2,7145,False
2,14538,False
2,5290,False
2,19808,False
2,12603,False
2,19631,False
2,449,False
0,18524,True
2,9731,True
2,13808,False
2,19878,False
2,2859,False
2,12874,False
1,19468,True
2,6217,False
2,11217,False
2,104,False
2,2878,False
2,14999,False
2,391,False
2,9591,False
2,1268,False
2,3038,False
2,420,False
1,2878,False
2,14298,False
1,19765,True
0,4080,False
0,4634,False
1,20938,True
2,449,False
2,15295,False
1,17296,True
1,18013,True
0,13951,False
2,10893,False
2,3878,False
2,449,False
2,1264,False
2,8737,False
2,15449,True
0,2085,True
1,784,False
2,21598,False
0,3809,False
0,15957,False
1,21351,False
2,9708,False
0,21602,True
2,7581,False
1,7635,True
1,11517,False
1,11217,False
0,170,True
2,7782,False
2,5181,False
1,12239,False
1,22528,True
1,11639,False
0,14127,False
1,19791,True
1,19578,False
1,10026,False
2,1166,False
2,2320,False
1,5267,True
1,18840,True
1,20661,False
0,558,False
1,2242,True
1,15687,True
1,13804,False
1,15882,False
1,17413,True
1,13894,True
0,19989,True
1,16201,True
1,12547,False
1,18881,False
1,19945,True
0,8129,False
2,11501,False
1,888,False
1,16058,True
2,5315,False
2,19394,False
1,14498,True
2,21217,False
1,5235,False
1,13514,True
2,19249,False
2,6563,False
1,19202,True
2,10854,False
1,14752,True
1,11372,True
0,10240,False
2,7294,False
1,10651,True
1,5726,True
1,6376,True
1,9825,False
1,21804,True
2,2319,False
2,12077,False
1,105,False
1,11465,False
1,12186,False
1,2004,False
0,6461,False
1,15647,True
0,12360,False
2,6851,False
2,14651,False
1,4702,True
1,5048,True
2,9270,False
1,12619,False
1,15172,True
2,699,False
1,10817,True
1,10249,True
0,20625,False
1,1038,False
1,13280,False
1,17823,True
1,650,False
1,19786,False
1,20463,True
2,5336,False
1,18605,True
2,17180,False
0,21152,True
2,11545,False
1,4018,True
2,1032,False
2,209,False
1,13463,False
0,18727,False
1,14480,False
2,2892,False
2,16298,False
1,6339,True
0,15643,True
1,13043,True
1,9381,False
1,1735,False
1,11708,False
2,18909,False
1,10228,True
1,13093,False
2,2457,False
0,14248,True
1,13082,True
2,4326,False
2,18772,False
2,12698,False
2,20766,False
2,5933,False
2,22309,False
2,761,False
0,12662,False
2,13205,False
0,717,True
2,6227,False
2,287,False
2,3673,False
1,22927,True
0,22604,False
1,13688,False
2,12104,False
0,23095,False
1,1315,True
2,3864,False
1,16996,True
2,2039,False
2,2500,False
2,2859,False
1,7058,True
2,2368,False
2,17901,False
1,14641,False
2,18078,False
2,14943,False
0,13625,False
2,18850,True
0,20876,False
1,4944,True
2,4389,False
1,16228,False
2,20405,False
1,2614,False
2,5132,False
1,351,True
2,3486,False
1,14215,False
2,4335,False
0,20024,False
0,2079,False
1,14295,True
2,16088,False
2,8618,False
1,9234,False
1,8928,False
0,9137,True
1,5274,True
1,18479,False
0,18657,False
1,12462,False
1,10156,False
2,6938,False
0,6927,False
1,11765,True
2,2348,False
0,20225,True
0,2664,False
0,12967,True
1,22632,True
2,20052,False
2,1964,False
1,11612,True
2,20667,False
1,14370,True
1,7986,False
2,3460,False
2,3016,False
2,7261,False
1,14476,True
2,1665,False
1,9604,True
1,9604,True
2,14836,False
2,411,False
2,4598,False
1,21815,True
2,2039,False
2,629,False
2,793,False
0,8920,False
2,629,False
2,4777,False
1,1365,False
1,2745,False
2,20277,False
1,14974,True
1,9076,True
2,787,False
1,13574,False
2,13808,False
1,6761,False
1,19949,True
0,20224,False
1,22188,False
1,3243,True
1,20995,False
2,629,False
1,15956,True
2,13837,False
1,5747,False
1,22114,True
2,1171,False
0,17132,False
2,12941,False
1,19836,False
0,11893,False
2,13126,False
0,12578,False
1,3336,True
1,13354,True
0,1111,False
1,4393,True
1,19183,True
0,10048,False
1,3738,True
0,15447,False
0,3353,True
0,17577,True
1,6126,False
1,4907,True
1,20117,False
1,16190,False
2,6230,False
2,4816,False
2,130,False
2,5659,False
1,3234,False
0,5435,True
1,14995,False
1,3014,True
0,13638,False
0,6550,False
2,5733,False
1,5462,False
2,4389,False
1,18840,True
1,9131,True
2,14093,False
2,10543,False
0,22579,True
2,2305,False
0,7032,True
1,7922,False
1,6726,True
2,999,False
1,12708,True
2,13550,False
0,21660,False
1,18771,False
0,4494,False
1,759,False
2,345,False
1,14677,True
1,2575,True
1,1109,False
2,13604,False
2,12917,False
2,15279,False
1,9618,True
2,8777,False
2,21305,False
2,18392,False
2,11708,False
2,17804,False
2,2344,False
0,20786,True
2,20328,False
2,7620,False
2,6393,False
0,10424,False
2,3016,False
2,16553,False
2,19071,False
2,654,False
1,21354,True
2,1720,False
2,3355,False
2,1448,False
0,2124,True
1,14528,True
1,13810,True
1,259,False
2,541,False
1,9731,False
2,15116,False
2,14012,False
1,2498,False
2,19362,False
1,22061,False
1,22104,False
2,942,False
0,18343,False
1,7542,False
2,2687,False
1,22374,True
2,19617,False
1,11697,True
2,4029,False
2,6915,False
2,2348,False
2,1879,False
2,1650,False
2,6843,False
2,11219,False
0,4941,False
1,12505,True
1,17245,True
1,11153,True
2,4700,False
2,4834,False
2,22049,False
2,178,False
2,16198,False
2,2344,False
2,1912,False
2,10615,False
1,22927,True
2,1315,True
2,9553,False
2,22033,False
1,22438,False
1,20241,True
0,453,False
1,2733,True
1,11145,True
2,13591,False
1,17053,True
2,4463,False
0,2465,True
2,5379,False
1,22818,False
2,15007,False
2,14375,False
1,2455,False
2,14093,False
2,411,True
2,7020,False
2,9767,False
1,6391,True
2,12886,False
2,20213,False
2,1005,False
2,19870,False
2,4619,False
0,16381,False
2,21795,False
2,19347,False
2,5032,False
2,9578,False
2,21233,False
0,8843,False
2,3622,False
1,3234,False
2,1915,False
2,9987,False
0,18305,True
0,5144,False
2,15459,False
2,5236,False
1,23042,False
0,21297,False
2,3861,False
1,1574,False
2,20097,False
2,11609,False
2,21988,False
2,2205,False
2,17252,False
2,9048,False
1,3556,False
2,3580,False
2,10201,False
2,790,False
1,2049,False
1,21198,True
2,18213,False
2,1370,False
2,20044,False
2,713,False
1,403,False
0,11286,False
2,5047,False
2,16683,False
2,3320,False
2,7761,False
0,17670,False
2,5551,False
2,117,False
2,1516,False
2,15208,False
2,16327,False
2,15293,False
2,15658,False
2,7539,False
2,1251,False
2,11945,False
2,3869,False
2,1765,False
2,3085,False
1,5906,False
1,21212,True
2,17008,False
2,8021,False
2,4702,False
2,15192,False
1,17296,False
2,8317,False
2,12732,False
2,19513,False
2,1457,False
2,3166,False
2,10228,False
2,12125,False
2,4248,False
2,6911,False
0,2205,False
1,21815,True
1,17049,True
2,1051,False
2,4173,False
2,18885,False
1,5737,False
2,16110,False
2,18320,False
2,14989,False
2,13684,False
2,17568,False
1,12437,True
1,4778,True
1,13013,True
1,4046,True
1,19177,False
2,20196,True
1,3130,False
2,1511,False
1,19002,True
1,6716,True
2,9746,False
1,14318,True
0,9693,False
1,10491,False
2,20915,False
2,988,False
1,15104,True
1,4698,True
2,1185,False
1,5,False
1,20463,False
0,19464,False
1,18896,False
1,7032,True
2,1388,False
2,7475,False
2,16964,False
0,8017,False
2,6848,False
2,3199,False
2,6848,False
0,22149,True
2,1503,False
1,8128,True
0,7598,True
2,5661,False
2,13129,False
2,1503,False
2,11294,False
2,19089,False
2,11019,False
1,13538,False
2,9561,False
2,3739,False
2,8176,False
2,8618,False
1,7330,True
2,1230,False
1,15296,False
2,14881,False
0,18173,False
1,16956,False
0,13309,False
2,15996,False
1,2141,True
1,9077,True
2,14401,False
2,19165,False
0,20064,False
1,22244,True
2,2380,False
1,6519,True
2,10930,False
1,9457,True
1,16088,True
2,4264,False
2,198,False
0,134,False
2,6231,False
0,17408,False
2,7300,False
1,4106,False
2,13296,False
1,2041,False
2,6682,False
1,8007,True
1,12007,False
2,6908,False
2,76,False
0,638,False
2,20031,False
2,16054,False
1,9660,True
1,5729,True
1,2656,True
0,9942,False
1,15893,False
1,16654,False
2,2104,False
2,4453,True
2,793,False
2,1161,False
2,6554,False
1,20534,False
1,16304,False
0,22949,True
1,188,False
2,464,False
1,5391,True
2,4478,False
1,1261,False
2,5102,False
0,719,True
2,14168,False
2,1149,False
1,8237,False
2,672,False
1,11344,False
0,19586,False
2,15160,False
1,22203,True
1,16352,False
2,12230,False
2,1196,False
1,10542,False
1,6777,False
2,7472,False
2,5353,False
1,18912,False
1,4196,True
2,20381,False
2,12236,False
2,5698,False
2,9892,False
0,20334,False
2,9072,False
2,5862,False
1,4311,False
0,6859,False
2,2079,False
2,18394,False
2,12283,False
1,16802,True
2,104,False
1,7346,False
2,22925,False
2,7145,False
2,1697,False
2,420,False
2,1712,False
1,20188,False
1,20289,True
0,20054,False
0,2121,False
0,12300,False
1,654,False
2,14120,False
2,567,False
2,1597,False
1,8325,False
2,14093,False
2,2671,False
2,3988,False
2,21327,False
2,8634,False
2,6615,False
2,9646,False
2,289,False
1,21054,False
1,8636,False
0,6446,False
0,16553,False
1,5553,True
1,10932,False
1,12880,True
1,6702,True
1,11179,False
1,6416,False
2,4389,False
1,1185,True
1,7738,True
1,1572,False
1,3380,False
1,15924,False
2,10015,False
2,19069,True
2,18394,False
2,17378,False
1,14154,True
2,699,False
1,13235,False
1,13885,False
2,6019,False
1,2648,True
1,9813,False
2,7762,False
2,4777,False
1,8725,False
2,19385,False
0,847,False
1,15239,True
2,786,False
1,4797,True
1,14631,True
1,10130,True
2,127,False
1,18371,True
2,3352,False
2,1327,False
0,21714,False
1,11822,True
0,21054,False
2,21491,True
2,14653,False
0,9084,False
0,14709,False
2,10242,False
1,19069,True
1,1572,True
2,12561,False
0,2328,False
1,16112,False
1,2715,False
2,14541,False
1,2660,False
1,19583,False
1,9305,True
1,23039,True
1,6401,False
1,15500,False
0,18721,False
1,15496,False
1,18337,False
1,9690,True
1,16238,False
1,18859,True
1,19762,True
0,4327,False
0,13667,False
1,14541,False
1,1871,False
2,9722,False
2,8940,False
0,755,False
2,22259,False
2,2670,False
2,2025,False
1,14909,False
2,8988,False
2,14785,False
2,15293,False
2,18005,False
2,19327,False
2,21567,False
2,15502,False
1,12459,True
0,10457,False
2,14966,False
0,16326,True
2,21754,False
2,15107,False
2,12932,False
2,564,False
1,18329,False
2,23080,False
1,17199,False
2,7345,False
2,1213,False
2,1543,False
1,18172,False
1,979,False
2,12061,False
1,14444,True
2,9892,False
1,9944,False
2,15257,False
2,3913,False
2,19254,False
2,6819,False
2,580,False
1,15381,False
0,22992,False
1,11796,True
2,18602,False
2,11151,False
2,15748,False
2,13400,False
1,4975,False
1,12700,False
2,3164,False
1,16602,True
1,13969,False
2,651,False
1,19335,False
2,5664,False
0,15273,True
2,1117,False
2,10889,False
1,1940,True
1,807,True
2,4901,False
2,14847,False
0,807,False
2,23073,False
1,2682,False
0,3536,False
2,7513,False
2,5656,False
1,13127,False
1,17799,False
2,12925,False
1,9285,True
2,17508,False
2,4302,False
2,241,False
1,14997,True
2,21479,False
2,9051,False
2,10977,False
2,659,False
2,15996,False
2,659,False
2,3738,False
2,7441,False
2,18320,False
2,6032,False
2,2812,False
0,7885,False
2,17605,False
1,18859,False
1,20516,True
2,22453,False
1,3015,False
1,16960,True
1,17829,False
1,3015,True
1,946,False
0,1326,False
1,23088,True
1,21331,False
1,20363,True
1,20982,True
2,20849,False
1,1372,True
1,4943,True
2,21650,False
1,16980,True
0,15735,False
1,241,False
1,17167,True
2,21230,False
0,19591,False
2,5017,False
1,21150,False
0,10350,False
2,3567,True
1,351,False
1,728,True
2,9894,False
1,22289,False
2,15383,False
2,4998,False
1,18065,True
1,2953,True
1,2937,True
2,5511,False
2,5823,False
1,10638,True
1,16054,True
1,16527,True
0,10260,False
1,12455,True
1,17816,True
2,6148,False
1,20721,True
1,17190,True
1,20200,False
2,10194,False
1,18261,False
2,11029,False
2,10710,False
1,7915,True
2,1533,False
2,3768,False
2,20766,False
1,5763,True
1,19679,True
1,20534,False
2,11630,False
2,1687,True
1,3345,False
1,12222,True
1,6047,True
1,4335,False
2,3939,False
0,172,False
2,209,False
1,11989,False
0,13334,True
0,1755,True
1,7185,False
0,7177,False
1,18657,False
1,6882,False
2,7083,False
2,17118,False
0,5971,False
2,9312,False
0,5946,True
2,193,False
1,19503,False
2,10881,False
2,6615,False
2,12236,False
0,9700,False
2,3098,False
2,20058,False
0,13130,False
2,3098,False
1,11197,False
1,3425,True
1,1038,False
0,11508,False
2,14813,False
2,8482,False
2,3437,False
1,19192,True
2,22309,False
0,8143,True
0,7105,False
1,6518,True
2,10407,False
1,2242,False
1,236,False
0,16995,False
0,17799,False
1,9569,False
0,7492,False
2,3561,False
2,1040,False
2,1220,False
1,15069,True
2,10091,False
1,13366,False
1,2647,False
0,19911,False
1,2673,True
2,6533,False
1,17613,False
1,19317,True
1,18313,False
1,14739,False
0,19032,False
2,1625,False
0,16099,False
2,16032,False
1,1091,False
0,15258,False
1,6471,False
2,7439,False
2,22310,False
0,8066,False
2,13224,False
2,10118,False
0,3337,False
0,20029,False
0,8541,False
1,10132,False
2,5042,False
1,16144,True
2,287,False
1,19237,True
2,449,False
1,11895,True
2,6496,False
1,6806,False
2,5354,False
2,8970,False
2,11132,False
2,2157,False
1,5191,False
2,13910,False
1,9875,False
1,21544,True
2,13545,False
1,10791,True
1,5819,False
2,5106,False
1,14465,False
1,15069,True
1,16900,True
1,18,False
2,119,False
2,14278,False
2,17114,False
2,15160,False
1,12814,True
1,16746,False
1,3655,False
1,20930,True
1,2700,True
2,3998,False
2,10240,False
1,22853,True
2,10240,False
1,20853,True
1,14395,True
1,15847,True
1,22853,False
2,22424,False
2,13969,False
2,22062,False
2,1149,False
0,22652,False
2,16088,False
2,12788,False
1,22413,True
1,9881,True
0,13211,False
1,16060,True
0,20694,False
1,16057,True
0,20002,True
1,11153,False
1,19274,True
1,8957,False
0,19021,False
2,8725,False
1,13286,True
1,17800,True
2,21230,False
1,21278,True
2,20573,False
1,2125,False
2,2730,False
1,9875,True
2,15643,False
2,8684,False
2,18954,False
0,20623,False
0,19870,False
2,5312,False
2,15009,False
2,23095,False
2,22672,False
2,130,False
2,1275,False
0,14768,False
1,18013,False
0,14067,False
2,14093,False
